prix,ville,nombre de chambres,surface,type,date de publication,type_enc,ville_enc
8500000.0,"Route de Tahanaoute, Marrakech",4.0,460.0,Villa,2025-05-20 22:02:51.768914,1,10
2600000.0,"Palmeraie, Marrakech",3.0,125.0,Appartement,2025-03-21 22:02:51.768915,0,6
11000000.0,"Ain Diab, Casablanca",3.0,350.0,Appartement,2024-12-21 22:02:51.768915,0,1
6120000.0,"Route d'Ourika, Marrakech",4.0,822.0,Villa,2025-05-20 22:02:51.768916,1,9
2700000.0,"Quartier des Hôpitaux, Casablanca",3.0,273.0,Appartement,2024-12-21 22:02:51.768917,0,8
6500000.0,"Chrifia, Marrakech",4.0,500.0,Villa,2024-12-21 22:02:51.768918,1,4
8900000.0,"Route de Tahanaoute, Marrakech",4.0,460.0,Villa,2025-05-20 22:02:51.768919,1,10
2900000.0,"Plaza, Marrakech",2.0,144.0,Appartement,2024-12-21 22:02:51.768920,0,7
2900000.0,"Argan Golf Ressort, Marrakech",3.0,220.0,Villa,2024-12-21 22:02:51.768921,1,2
3900000.0,"Targa, Marrakech",4.0,291.0,Villa,2025-05-20 22:02:51.768921,1,11
3200000.0,"Dar Bouazza, Casablanca",3.0,274.0,Villa,2024-12-21 22:02:51.768922,1,5
8500000.0,"Targa, Marrakech",4.0,824.0,Villa,2024-12-21 22:02:51.768923,1,11
8400000.0,"Chrifia, Marrakech",4.0,967.0,Villa,2024-12-21 22:02:51.768924,1,4
5300000.0,"Route d'Ourika, Marrakech",3.0,220.0,Villa,2025-05-20 22:02:51.768925,1,9
8300000.0,"Agdal, Marrakech",5.0,450.0,Villa,2025-06-19 22:02:51.768926,1,0
9500000.0,"Chrifia, Marrakech",5.0,854.0,Villa,2024-12-21 22:02:51.768927,1,4
9000000.0,"Chrifia, Marrakech",4.0,440.0,Villa,2024-12-21 22:02:51.768927,1,4
2980000.0,"Boulevard Al Massira Al Khadra, Casablanca",3.0,206.0,Appartement,2024-12-21 22:02:51.768928,0,3
8000000.0,"Chrifia, Marrakech",5.0,730.0,Villa,2024-12-21 22:02:51.768929,1,4
8500000.0,"Route de Tahanaoute, Marrakech",4.0,460.0,Villa,2025-05-20 22:02:51.768930,1,10
2600000.0,"Palmeraie, Marrakech",3.0,125.0,Appartement,2025-03-21 22:02:51.768931,0,6
11000000.0,"Ain Diab, Casablanca",3.0,350.0,Appartement,2024-12-21 22:02:51.768932,0,1
6120000.0,"Route d'Ourika, Marrakech",4.0,822.0,Villa,2025-05-20 22:02:51.768932,1,9
2700000.0,"Quartier des Hôpitaux, Casablanca",3.0,273.0,Appartement,2024-12-21 22:02:51.768933,0,8
6500000.0,"Chrifia, Marrakech",4.0,500.0,Villa,2024-12-21 22:02:51.768934,1,4
8900000.0,"Route de Tahanaoute, Marrakech",4.0,460.0,Villa,2025-05-20 22:02:51.768935,1,10
2900000.0,"Plaza, Marrakech",2.0,144.0,Appartement,2024-12-21 22:02:51.768936,0,7
2900000.0,"Argan Golf Ressort, Marrakech",3.0,220.0,Villa,2024-12-21 22:02:51.768937,1,2
3900000.0,"Targa, Marrakech",4.0,291.0,Villa,2025-05-20 22:02:51.768938,1,11
3200000.0,"Dar Bouazza, Casablanca",3.0,274.0,Villa,2024-12-21 22:02:51.768938,1,5
8500000.0,"Targa, Marrakech",4.0,824.0,Villa,2024-12-21 22:02:51.768939,1,11
8400000.0,"Chrifia, Marrakech",4.0,967.0,Villa,2024-12-21 22:02:51.768940,1,4
5300000.0,"Route d'Ourika, Marrakech",3.0,220.0,Villa,2025-05-20 22:02:51.768941,1,9
8300000.0,"Agdal, Marrakech",5.0,450.0,Villa,2025-06-19 22:02:51.768942,1,0
9500000.0,"Chrifia, Marrakech",5.0,854.0,Villa,2024-12-21 22:02:51.768943,1,4
9000000.0,"Chrifia, Marrakech",4.0,440.0,Villa,2024-12-21 22:02:51.768944,1,4
2980000.0,"Boulevard Al Massira Al Khadra, Casablanca",3.0,206.0,Appartement,2024-12-21 22:02:51.768944,0,3
8000000.0,"Chrifia, Marrakech",5.0,730.0,Villa,2024-12-21 22:02:51.768945,1,4
8500000.0,"Route de Tahanaoute, Marrakech",4.0,460.0,Villa,2025-05-20 22:02:51.768946,1,10
2600000.0,"Palmeraie, Marrakech",3.0,125.0,Appartement,2025-03-21 22:02:51.768947,0,6
11000000.0,"Ain Diab, Casablanca",3.0,350.0,Appartement,2024-12-21 22:02:51.768948,0,1
6120000.0,"Route d'Ourika, Marrakech",4.0,822.0,Villa,2025-05-20 22:02:51.768949,1,9
2700000.0,"Quartier des Hôpitaux, Casablanca",3.0,273.0,Appartement,2024-12-21 22:02:51.768950,0,8
6500000.0,"Chrifia, Marrakech",4.0,500.0,Villa,2024-12-21 22:02:51.768951,1,4
8900000.0,"Route de Tahanaoute, Marrakech",4.0,460.0,Villa,2025-05-20 22:02:51.768952,1,10
2900000.0,"Plaza, Marrakech",2.0,144.0,Appartement,2024-12-21 22:02:51.768953,0,7
2900000.0,"Argan Golf Ressort, Marrakech",3.0,220.0,Villa,2024-12-21 22:02:51.768954,1,2
3900000.0,"Targa, Marrakech",4.0,291.0,Villa,2025-05-20 22:02:51.768954,1,11
3200000.0,"Dar Bouazza, Casablanca",3.0,274.0,Villa,2024-12-21 22:02:51.768955,1,5
8500000.0,"Targa, Marrakech",4.0,824.0,Villa,2024-12-21 22:02:51.768956,1,11
8400000.0,"Chrifia, Marrakech",4.0,967.0,Villa,2024-12-21 22:02:51.768957,1,4
5300000.0,"Route d'Ourika, Marrakech",3.0,220.0,Villa,2025-05-20 22:02:51.768958,1,9
8300000.0,"Agdal, Marrakech",5.0,450.0,Villa,2025-06-19 22:02:51.768959,1,0
9500000.0,"Chrifia, Marrakech",5.0,854.0,Villa,2024-12-21 22:02:51.768960,1,4
9000000.0,"Chrifia, Marrakech",4.0,440.0,Villa,2024-12-21 22:02:51.768960,1,4
2980000.0,"Boulevard Al Massira Al Khadra, Casablanca",3.0,206.0,Appartement,2024-12-21 22:02:51.768961,0,3
8000000.0,"Chrifia, Marrakech",5.0,730.0,Villa,2024-12-21 22:02:51.768962,1,4
8500000.0,"Route de Tahanaoute, Marrakech",4.0,460.0,Villa,2025-05-20 22:02:51.768963,1,10
2600000.0,"Palmeraie, Marrakech",3.0,125.0,Appartement,2025-03-21 22:02:51.768964,0,6
11000000.0,"Ain Diab, Casablanca",3.0,350.0,Appartement,2024-12-21 22:02:51.768965,0,1
6120000.0,"Route d'Ourika, Marrakech",4.0,822.0,Villa,2025-05-20 22:02:51.768965,1,9
2700000.0,"Quartier des Hôpitaux, Casablanca",3.0,273.0,Appartement,2024-12-21 22:02:51.768966,0,8
6500000.0,"Chrifia, Marrakech",4.0,500.0,Villa,2024-12-21 22:02:51.768967,1,4
8900000.0,"Route de Tahanaoute, Marrakech",4.0,460.0,Villa,2025-05-20 22:02:51.768968,1,10
2900000.0,"Plaza, Marrakech",2.0,144.0,Appartement,2024-12-21 22:02:51.768969,0,7
2900000.0,"Argan Golf Ressort, Marrakech",3.0,220.0,Villa,2024-12-21 22:02:51.768970,1,2
3900000.0,"Targa, Marrakech",4.0,291.0,Villa,2025-05-20 22:02:51.768971,1,11
3200000.0,"Dar Bouazza, Casablanca",3.0,274.0,Villa,2024-12-21 22:02:51.768971,1,5
8500000.0,"Targa, Marrakech",4.0,824.0,Villa,2024-12-21 22:02:51.768972,1,11
8400000.0,"Chrifia, Marrakech",4.0,967.0,Villa,2024-12-21 22:02:51.768973,1,4
5300000.0,"Route d'Ourika, Marrakech",3.0,220.0,Villa,2025-05-20 22:02:51.768974,1,9
9500000.0,"Chrifia, Marrakech",5.0,854.0,Villa,2024-12-21 22:02:51.768975,1,4
9000000.0,"Chrifia, Marrakech",4.0,440.0,Villa,2024-12-21 22:02:51.768976,1,4
2980000.0,"Boulevard Al Massira Al Khadra, Casablanca",3.0,206.0,Appartement,2024-12-21 22:02:51.768976,0,3
8000000.0,"Chrifia, Marrakech",5.0,730.0,Villa,2024-12-21 22:02:51.768977,1,4
8500000.0,"Route de Tahanaoute, Marrakech",4.0,460.0,Villa,2025-05-20 22:02:51.768978,1,10
2600000.0,"Palmeraie, Marrakech",3.0,125.0,Appartement,2025-03-21 22:02:51.768979,0,6
11000000.0,"Ain Diab, Casablanca",3.0,350.0,Appartement,2024-12-21 22:02:51.768980,0,1
6120000.0,"Route d'Ourika, Marrakech",4.0,822.0,Villa,2025-05-20 22:02:51.768981,1,9
2700000.0,"Quartier des Hôpitaux, Casablanca",3.0,273.0,Appartement,2024-12-21 22:02:51.768982,0,8
6500000.0,"Chrifia, Marrakech",4.0,500.0,Villa,2024-12-21 22:02:51.768982,1,4
8900000.0,"Route de Tahanaoute, Marrakech",4.0,460.0,Villa,2025-05-20 22:02:51.768983,1,10
2900000.0,"Plaza, Marrakech",2.0,144.0,Appartement,2024-12-21 22:02:51.768984,0,7
2900000.0,"Argan Golf Ressort, Marrakech",3.0,220.0,Villa,2024-12-21 22:02:51.768985,1,2
3900000.0,"Targa, Marrakech",4.0,291.0,Villa,2025-05-20 22:02:51.768986,1,11
3200000.0,"Dar Bouazza, Casablanca",3.0,274.0,Villa,2024-12-21 22:02:51.768987,1,5
8500000.0,"Targa, Marrakech",4.0,824.0,Villa,2024-12-21 22:02:51.768988,1,11
8400000.0,"Chrifia, Marrakech",4.0,967.0,Villa,2024-12-21 22:02:51.768988,1,4
5300000.0,"Route d'Ourika, Marrakech",3.0,220.0,Villa,2025-05-20 22:02:51.768989,1,9
8300000.0,"Agdal, Marrakech",5.0,450.0,Villa,2025-06-19 22:02:51.768990,1,0
9500000.0,"Chrifia, Marrakech",5.0,854.0,Villa,2024-12-21 22:02:51.768991,1,4
9000000.0,"Chrifia, Marrakech",4.0,440.0,Villa,2024-12-21 22:02:51.768992,1,4
2980000.0,"Boulevard Al Massira Al Khadra, Casablanca",3.0,206.0,Appartement,2024-12-21 22:02:51.768993,0,3
8000000.0,"Chrifia, Marrakech",5.0,730.0,Villa,2024-12-21 22:02:51.768993,1,4
8500000.0,"Route de Tahanaoute, Marrakech",4.0,460.0,Villa,2025-05-20 22:02:51.768994,1,10
2600000.0,"Palmeraie, Marrakech",3.0,125.0,Appartement,2025-03-21 22:02:51.768995,0,6
11000000.0,"Ain Diab, Casablanca",3.0,350.0,Appartement,2024-12-21 22:02:51.768996,0,1
6120000.0,"Route d'Ourika, Marrakech",4.0,822.0,Villa,2025-05-20 22:02:51.768997,1,9
2700000.0,"Quartier des Hôpitaux, Casablanca",3.0,273.0,Appartement,2024-12-21 22:02:51.768998,0,8
6500000.0,"Chrifia, Marrakech",4.0,500.0,Villa,2024-12-21 22:02:51.768999,1,4
8900000.0,"Route de Tahanaoute, Marrakech",4.0,460.0,Villa,2025-05-20 22:02:51.768999,1,10
2900000.0,"Plaza, Marrakech",2.0,144.0,Appartement,2024-12-21 22:02:51.769000,0,7
2900000.0,"Argan Golf Ressort, Marrakech",3.0,220.0,Villa,2024-12-21 22:02:51.769001,1,2
3900000.0,"Targa, Marrakech",4.0,291.0,Villa,2025-05-20 22:02:51.769002,1,11
3200000.0,"Dar Bouazza, Casablanca",3.0,274.0,Villa,2024-12-21 22:02:51.769003,1,5
8500000.0,"Targa, Marrakech",4.0,824.0,Villa,2024-12-21 22:02:51.769004,1,11
8400000.0,"Chrifia, Marrakech",4.0,967.0,Villa,2024-12-21 22:02:51.769005,1,4
5300000.0,"Route d'Ourika, Marrakech",3.0,220.0,Villa,2025-05-20 22:02:51.769005,1,9
8300000.0,"Agdal, Marrakech",5.0,450.0,Villa,2025-06-19 22:02:51.769006,1,0
9500000.0,"Chrifia, Marrakech",5.0,854.0,Villa,2024-12-21 22:02:51.769007,1,4
9000000.0,"Chrifia, Marrakech",4.0,440.0,Villa,2024-12-21 22:02:51.769008,1,4
2980000.0,"Boulevard Al Massira Al Khadra, Casablanca",3.0,206.0,Appartement,2024-12-21 22:02:51.769009,0,3
8000000.0,"Chrifia, Marrakech",5.0,730.0,Villa,2024-12-21 22:02:51.769010,1,4
8500000.0,"Route de Tahanaoute, Marrakech",4.0,460.0,Villa,2025-05-20 22:02:51.769010,1,10
2600000.0,"Palmeraie, Marrakech",3.0,125.0,Appartement,2025-03-21 22:02:51.769011,0,6
11000000.0,"Ain Diab, Casablanca",3.0,350.0,Appartement,2024-12-21 22:02:51.769012,0,1
6120000.0,"Route d'Ourika, Marrakech",4.0,822.0,Villa,2025-05-20 22:02:51.769013,1,9
2700000.0,"Quartier des Hôpitaux, Casablanca",3.0,273.0,Appartement,2024-12-21 22:02:51.769014,0,8
6500000.0,"Chrifia, Marrakech",4.0,500.0,Villa,2024-12-21 22:02:51.769015,1,4
8900000.0,"Route de Tahanaoute, Marrakech",4.0,460.0,Villa,2025-05-20 22:02:51.769016,1,10
2900000.0,"Plaza, Marrakech",2.0,144.0,Appartement,2024-12-21 22:02:51.769016,0,7
2900000.0,"Argan Golf Ressort, Marrakech",3.0,220.0,Villa,2024-12-21 22:02:51.769017,1,2
3900000.0,"Targa, Marrakech",4.0,291.0,Villa,2025-05-20 22:02:51.769018,1,11
3200000.0,"Dar Bouazza, Casablanca",3.0,274.0,Villa,2024-12-21 22:02:51.769019,1,5
8500000.0,"Targa, Marrakech",4.0,824.0,Villa,2024-12-21 22:02:51.769020,1,11
8400000.0,"Chrifia, Marrakech",4.0,967.0,Villa,2024-12-21 22:02:51.769021,1,4
5300000.0,"Route d'Ourika, Marrakech",3.0,220.0,Villa,2025-05-20 22:02:51.769021,1,9
8300000.0,"Agdal, Marrakech",5.0,450.0,Villa,2025-06-19 22:02:51.769022,1,0
9500000.0,"Chrifia, Marrakech",5.0,854.0,Villa,2024-12-21 22:02:51.769023,1,4
9000000.0,"Chrifia, Marrakech",4.0,440.0,Villa,2024-12-21 22:02:51.769024,1,4
2980000.0,"Boulevard Al Massira Al Khadra, Casablanca",3.0,206.0,Appartement,2024-12-21 22:02:51.769025,0,3
8000000.0,"Chrifia, Marrakech",5.0,730.0,Villa,2024-12-21 22:02:51.769026,1,4
8500000.0,"Route de Tahanaoute, Marrakech",4.0,460.0,Villa,2025-05-20 22:02:51.769027,1,10
2600000.0,"Palmeraie, Marrakech",3.0,125.0,Appartement,2025-03-21 22:02:51.769027,0,6
11000000.0,"Ain Diab, Casablanca",3.0,350.0,Appartement,2024-12-21 22:02:51.769028,0,1
6120000.0,"Route d'Ourika, Marrakech",4.0,822.0,Villa,2025-05-20 22:02:51.769029,1,9
2700000.0,"Quartier des Hôpitaux, Casablanca",3.0,273.0,Appartement,2024-12-21 22:02:51.769030,0,8
6500000.0,"Chrifia, Marrakech",4.0,500.0,Villa,2024-12-21 22:02:51.769031,1,4
8900000.0,"Route de Tahanaoute, Marrakech",4.0,460.0,Villa,2025-05-20 22:02:51.769032,1,10
2900000.0,"Plaza, Marrakech",2.0,144.0,Appartement,2024-12-21 22:02:51.769033,0,7
2900000.0,"Argan Golf Ressort, Marrakech",3.0,220.0,Villa,2024-12-21 22:02:51.769033,1,2
3900000.0,"Targa, Marrakech",4.0,291.0,Villa,2025-05-20 22:02:51.769034,1,11
3200000.0,"Dar Bouazza, Casablanca",3.0,274.0,Villa,2024-12-21 22:02:51.769035,1,5
8500000.0,"Targa, Marrakech",4.0,824.0,Villa,2024-12-21 22:02:51.769036,1,11
8400000.0,"Chrifia, Marrakech",4.0,967.0,Villa,2024-12-21 22:02:51.769037,1,4
5300000.0,"Route d'Ourika, Marrakech",3.0,220.0,Villa,2025-05-20 22:02:51.769038,1,9
8300000.0,"Agdal, Marrakech",5.0,450.0,Villa,2025-06-19 22:02:51.769039,1,0
9500000.0,"Chrifia, Marrakech",5.0,854.0,Villa,2024-12-21 22:02:51.769040,1,4
9000000.0,"Chrifia, Marrakech",4.0,440.0,Villa,2024-12-21 22:02:51.769040,1,4
2980000.0,"Boulevard Al Massira Al Khadra, Casablanca",3.0,206.0,Appartement,2024-12-21 22:02:51.769041,0,3
8000000.0,"Chrifia, Marrakech",5.0,730.0,Villa,2024-12-21 22:02:51.769042,1,4
8500000.0,"Route de Tahanaoute, Marrakech",4.0,460.0,Villa,2025-05-20 22:02:51.769043,1,10
2600000.0,"Palmeraie, Marrakech",3.0,125.0,Appartement,2025-03-21 22:02:51.769044,0,6
11000000.0,"Ain Diab, Casablanca",3.0,350.0,Appartement,2024-12-21 22:02:51.769045,0,1
6120000.0,"Route d'Ourika, Marrakech",4.0,822.0,Villa,2025-05-20 22:02:51.769045,1,9
2700000.0,"Quartier des Hôpitaux, Casablanca",3.0,273.0,Appartement,2024-12-21 22:02:51.769046,0,8
6500000.0,"Chrifia, Marrakech",4.0,500.0,Villa,2024-12-21 22:02:51.769047,1,4
8900000.0,"Route de Tahanaoute, Marrakech",4.0,460.0,Villa,2025-05-20 22:02:51.769048,1,10
2900000.0,"Plaza, Marrakech",2.0,144.0,Appartement,2024-12-21 22:02:51.769049,0,7
2900000.0,"Argan Golf Ressort, Marrakech",3.0,220.0,Villa,2024-12-21 22:02:51.769050,1,2
3900000.0,"Targa, Marrakech",4.0,291.0,Villa,2025-05-20 22:02:51.769050,1,11
3200000.0,"Dar Bouazza, Casablanca",3.0,274.0,Villa,2024-12-21 22:02:51.769051,1,5
8500000.0,"Targa, Marrakech",4.0,824.0,Villa,2024-12-21 22:02:51.769052,1,11
8400000.0,"Chrifia, Marrakech",4.0,967.0,Villa,2024-12-21 22:02:51.769053,1,4
5300000.0,"Route d'Ourika, Marrakech",3.0,220.0,Villa,2025-05-20 22:02:51.769054,1,9
8300000.0,"Agdal, Marrakech",5.0,450.0,Villa,2025-06-19 22:02:51.769055,1,0
9500000.0,"Chrifia, Marrakech",5.0,854.0,Villa,2024-12-21 22:02:51.769056,1,4
9000000.0,"Chrifia, Marrakech",4.0,440.0,Villa,2024-12-21 22:02:51.769057,1,4
2980000.0,"Boulevard Al Massira Al Khadra, Casablanca",3.0,206.0,Appartement,2024-12-21 22:02:51.769057,0,3
8000000.0,"Chrifia, Marrakech",5.0,730.0,Villa,2024-12-21 22:02:51.769058,1,4
8500000.0,"Route de Tahanaoute, Marrakech",4.0,460.0,Villa,2025-05-20 22:02:51.769059,1,10
2600000.0,"Palmeraie, Marrakech",3.0,125.0,Appartement,2025-03-21 22:02:51.769060,0,6
11000000.0,"Ain Diab, Casablanca",3.0,350.0,Appartement,2024-12-21 22:02:51.769061,0,1
6120000.0,"Route d'Ourika, Marrakech",4.0,822.0,Villa,2025-05-20 22:02:51.769062,1,9
2700000.0,"Quartier des Hôpitaux, Casablanca",3.0,273.0,Appartement,2024-12-21 22:02:51.769062,0,8
6500000.0,"Chrifia, Marrakech",4.0,500.0,Villa,2024-12-21 22:02:51.769063,1,4
8900000.0,"Route de Tahanaoute, Marrakech",4.0,460.0,Villa,2025-05-20 22:02:51.769064,1,10
2900000.0,"Plaza, Marrakech",2.0,144.0,Appartement,2024-12-21 22:02:51.769065,0,7
2900000.0,"Argan Golf Ressort, Marrakech",3.0,220.0,Villa,2024-12-21 22:02:51.769066,1,2
3900000.0,"Targa, Marrakech",4.0,291.0,Villa,2025-05-20 22:02:51.769067,1,11
3200000.0,"Dar Bouazza, Casablanca",3.0,274.0,Villa,2024-12-21 22:02:51.769068,1,5
8500000.0,"Targa, Marrakech",4.0,824.0,Villa,2024-12-21 22:02:51.769068,1,11
8400000.0,"Chrifia, Marrakech",4.0,967.0,Villa,2024-12-21 22:02:51.769069,1,4
5300000.0,"Route d'Ourika, Marrakech",3.0,220.0,Villa,2025-05-20 22:02:51.769070,1,9
8300000.0,"Agdal, Marrakech",5.0,450.0,Villa,2025-06-19 22:02:51.769071,1,0
9500000.0,"Chrifia, Marrakech",5.0,854.0,Villa,2024-12-21 22:02:51.769072,1,4
9000000.0,"Chrifia, Marrakech",4.0,440.0,Villa,2024-12-21 22:02:51.769073,1,4
2980000.0,"Boulevard Al Massira Al Khadra, Casablanca",3.0,206.0,Appartement,2024-12-21 22:02:51.769074,0,3
8000000.0,"Chrifia, Marrakech",5.0,730.0,Villa,2024-12-21 22:02:51.769074,1,4
8500000.0,"Route de Tahanaoute, Marrakech",4.0,460.0,Villa,2025-05-20 22:02:51.769075,1,10
2600000.0,"Palmeraie, Marrakech",3.0,125.0,Appartement,2025-03-21 22:02:51.769076,0,6
11000000.0,"Ain Diab, Casablanca",3.0,350.0,Appartement,2024-12-21 22:02:51.769077,0,1
6120000.0,"Route d'Ourika, Marrakech",4.0,822.0,Villa,2025-05-20 22:02:51.769078,1,9
2700000.0,"Quartier des Hôpitaux, Casablanca",3.0,273.0,Appartement,2024-12-21 22:02:51.769079,0,8
6500000.0,"Chrifia, Marrakech",4.0,500.0,Villa,2024-12-21 22:02:51.769080,1,4
8900000.0,"Route de Tahanaoute, Marrakech",4.0,460.0,Villa,2025-05-20 22:02:51.769080,1,10
2900000.0,"Plaza, Marrakech",2.0,144.0,Appartement,2024-12-21 22:02:51.769081,0,7
2900000.0,"Argan Golf Ressort, Marrakech",3.0,220.0,Villa,2024-12-21 22:02:51.769082,1,2
3900000.0,"Targa, Marrakech",4.0,291.0,Villa,2025-05-20 22:02:51.769083,1,11
3200000.0,"Dar Bouazza, Casablanca",3.0,274.0,Villa,2024-12-21 22:02:51.769084,1,5
8500000.0,"Targa, Marrakech",4.0,824.0,Villa,2024-12-21 22:02:51.769085,1,11
8400000.0,"Chrifia, Marrakech",4.0,967.0,Villa,2024-12-21 22:02:51.769085,1,4
5300000.0,"Route d'Ourika, Marrakech",3.0,220.0,Villa,2025-05-20 22:02:51.769086,1,9
8300000.0,"Agdal, Marrakech",5.0,450.0,Villa,2025-06-19 22:02:51.769087,1,0
9500000.0,"Chrifia, Marrakech",5.0,854.0,Villa,2024-12-21 22:02:51.769088,1,4
9000000.0,"Chrifia, Marrakech",4.0,440.0,Villa,2024-12-21 22:02:51.769089,1,4
2980000.0,"Boulevard Al Massira Al Khadra, Casablanca",3.0,206.0,Appartement,2024-12-21 22:02:51.769090,0,3
8500000.0,"Route de Tahanaoute, Marrakech",4.0,460.0,Villa,2025-05-20 22:02:51.769091,1,10
2600000.0,"Palmeraie, Marrakech",3.0,125.0,Appartement,2025-03-21 22:02:51.769091,0,6
11000000.0,"Ain Diab, Casablanca",3.0,350.0,Appartement,2024-12-21 22:02:51.769092,0,1
6120000.0,"Route d'Ourika, Marrakech",4.0,822.0,Villa,2025-05-20 22:02:51.769093,1,9
2700000.0,"Quartier des Hôpitaux, Casablanca",3.0,273.0,Appartement,2024-12-21 22:02:51.769094,0,8
6500000.0,"Chrifia, Marrakech",4.0,500.0,Villa,2024-12-21 22:02:51.769095,1,4
8900000.0,"Route de Tahanaoute, Marrakech",4.0,460.0,Villa,2025-05-20 22:02:51.769096,1,10
2900000.0,"Plaza, Marrakech",2.0,144.0,Appartement,2024-12-21 22:02:51.769097,0,7
2900000.0,"Argan Golf Ressort, Marrakech",3.0,220.0,Villa,2024-12-21 22:02:51.769097,1,2
3900000.0,"Targa, Marrakech",4.0,291.0,Villa,2025-05-20 22:02:51.769098,1,11
3200000.0,"Dar Bouazza, Casablanca",3.0,274.0,Villa,2024-12-21 22:02:51.769099,1,5
8500000.0,"Targa, Marrakech",4.0,824.0,Villa,2024-12-21 22:02:51.769100,1,11
8400000.0,"Chrifia, Marrakech",4.0,967.0,Villa,2024-12-21 22:02:51.769101,1,4
5300000.0,"Route d'Ourika, Marrakech",3.0,220.0,Villa,2025-05-20 22:02:51.769102,1,9
8300000.0,"Agdal, Marrakech",5.0,450.0,Villa,2025-06-19 22:02:51.769103,1,0
9500000.0,"Chrifia, Marrakech",5.0,854.0,Villa,2024-12-21 22:02:51.769103,1,4
9000000.0,"Chrifia, Marrakech",4.0,440.0,Villa,2024-12-21 22:02:51.769104,1,4
2980000.0,"Boulevard Al Massira Al Khadra, Casablanca",3.0,206.0,Appartement,2024-12-21 22:02:51.769105,0,3
8000000.0,"Chrifia, Marrakech",5.0,730.0,Villa,2024-12-21 22:02:51.769106,1,4
8500000.0,"Route de Tahanaoute, Marrakech",4.0,460.0,Villa,2025-05-20 22:02:51.769107,1,10
2600000.0,"Palmeraie, Marrakech",3.0,125.0,Appartement,2025-03-21 22:02:51.769108,0,6
11000000.0,"Ain Diab, Casablanca",3.0,350.0,Appartement,2024-12-21 22:02:51.769109,0,1
6120000.0,"Route d'Ourika, Marrakech",4.0,822.0,Villa,2025-05-20 22:02:51.769109,1,9
2700000.0,"Quartier des Hôpitaux, Casablanca",3.0,273.0,Appartement,2024-12-21 22:02:51.769110,0,8
6500000.0,"Chrifia, Marrakech",4.0,500.0,Villa,2024-12-21 22:02:51.769111,1,4
8900000.0,"Route de Tahanaoute, Marrakech",4.0,460.0,Villa,2025-05-20 22:02:51.769112,1,10
2900000.0,"Plaza, Marrakech",2.0,144.0,Appartement,2024-12-21 22:02:51.769113,0,7
2900000.0,"Argan Golf Ressort, Marrakech",3.0,220.0,Villa,2024-12-21 22:02:51.769114,1,2
3900000.0,"Targa, Marrakech",4.0,291.0,Villa,2025-05-20 22:02:51.769114,1,11
3200000.0,"Dar Bouazza, Casablanca",3.0,274.0,Villa,2024-12-21 22:02:51.769115,1,5
8500000.0,"Targa, Marrakech",4.0,824.0,Villa,2024-12-21 22:02:51.769116,1,11
8400000.0,"Chrifia, Marrakech",4.0,967.0,Villa,2024-12-21 22:02:51.769117,1,4
5300000.0,"Route d'Ourika, Marrakech",3.0,220.0,Villa,2025-05-20 22:02:51.769118,1,9
8300000.0,"Agdal, Marrakech",5.0,450.0,Villa,2025-06-19 22:02:51.769119,1,0
9500000.0,"Chrifia, Marrakech",5.0,854.0,Villa,2024-12-21 22:02:51.769120,1,4
9000000.0,"Chrifia, Marrakech",4.0,440.0,Villa,2024-12-21 22:02:51.769120,1,4
2980000.0,"Boulevard Al Massira Al Khadra, Casablanca",3.0,206.0,Appartement,2024-12-21 22:02:51.769121,0,3
8000000.0,"Chrifia, Marrakech",5.0,730.0,Villa,2024-12-21 22:02:51.769122,1,4
8500000.0,"Route de Tahanaoute, Marrakech",4.0,460.0,Villa,2025-05-20 22:02:51.769123,1,10
2600000.0,"Palmeraie, Marrakech",3.0,125.0,Appartement,2025-03-21 22:02:51.769124,0,6
11000000.0,"Ain Diab, Casablanca",3.0,350.0,Appartement,2024-12-21 22:02:51.769125,0,1
6120000.0,"Route d'Ourika, Marrakech",4.0,822.0,Villa,2025-05-20 22:02:51.769126,1,9
2700000.0,"Quartier des Hôpitaux, Casablanca",3.0,273.0,Appartement,2024-12-21 22:02:51.769126,0,8
6500000.0,"Chrifia, Marrakech",4.0,500.0,Villa,2024-12-21 22:02:51.769127,1,4
8900000.0,"Route de Tahanaoute, Marrakech",4.0,460.0,Villa,2025-05-20 22:02:51.769128,1,10
2900000.0,"Plaza, Marrakech",2.0,144.0,Appartement,2024-12-21 22:02:51.769129,0,7
2900000.0,"Argan Golf Ressort, Marrakech",3.0,220.0,Villa,2024-12-21 22:02:51.769130,1,2
3900000.0,"Targa, Marrakech",4.0,291.0,Villa,2025-05-20 22:02:51.769131,1,11
3200000.0,"Dar Bouazza, Casablanca",3.0,274.0,Villa,2024-12-21 22:02:51.769132,1,5
8500000.0,"Targa, Marrakech",4.0,824.0,Villa,2024-12-21 22:02:51.769132,1,11
8400000.0,"Chrifia, Marrakech",4.0,967.0,Villa,2024-12-21 22:02:51.769133,1,4
5300000.0,"Route d'Ourika, Marrakech",3.0,220.0,Villa,2025-05-20 22:02:51.769134,1,9
8300000.0,"Agdal, Marrakech",5.0,450.0,Villa,2025-06-19 22:02:51.769135,1,0
9500000.0,"Chrifia, Marrakech",5.0,854.0,Villa,2024-12-21 22:02:51.769136,1,4
9000000.0,"Chrifia, Marrakech",4.0,440.0,Villa,2024-12-21 22:02:51.769137,1,4
